candidate_id,source,signature,pca__n_components,model__C,model__gamma,params_json,stage,cv_mean_accuracy,cv_std_accuracy,total_fit_seconds,completed_folds
stage3_370,stage3_seed_1,"{""model__C"": 24.0, ""model__gamma"": ""scale"", ""pca__n_components"": 88}",88,24.0,scale,"{""model__C"": 24.0, ""model__gamma"": ""scale"", ""pca__n_components"": 88}",stage3_local_cv,0.7955,0.005637486141889826,32.027,5
stage3_405,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": 0.02, ""pca__n_components"": 92}",92,16.0,0.02,"{""model__C"": 16.0, ""model__gamma"": 0.02, ""pca__n_components"": 92}",stage3_local_cv,0.795375,0.00297384431334259,29.989,5
stage3_585,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": 0.02, ""pca__n_components"": 112}",112,16.0,0.02,"{""model__C"": 16.0, ""model__gamma"": 0.02, ""pca__n_components"": 112}",stage3_local_cv,0.79525,0.004286607049870549,26.525,5
stage3_481,stage3_seed_1,"{""model__C"": 24.0, ""model__gamma"": 0.005, ""pca__n_components"": 100}",100,24.0,0.005,"{""model__C"": 24.0, ""model__gamma"": 0.005, ""pca__n_components"": 100}",stage3_local_cv,0.79525,0.005178078794301984,32.147999999999996,5
stage3_409,stage3_seed_1,"{""model__C"": 24.0, ""model__gamma"": 0.005, ""pca__n_components"": 92}",92,24.0,0.005,"{""model__C"": 24.0, ""model__gamma"": 0.005, ""pca__n_components"": 92}",stage3_local_cv,0.7951250000000001,0.006583597041131835,34.364000000000004,5
stage3_044,stage3_seed_0,"{""model__C"": 2.0, ""model__gamma"": 0.01, ""pca__n_components"": 64}",64,2.0,0.01,"{""model__C"": 2.0, ""model__gamma"": 0.01, ""pca__n_components"": 64}",stage3_local_cv,0.795125,0.004863769114585907,22.221,5
stage3_147,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": ""scale"", ""pca__n_components"": 72}",72,6.0,scale,"{""model__C"": 6.0, ""model__gamma"": ""scale"", ""pca__n_components"": 72}",stage3_local_cv,0.795125,0.006090463857539936,29.070999999999998,5
stage3_315,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": ""scale"", ""pca__n_components"": 88}",88,6.0,scale,"{""model__C"": 6.0, ""model__gamma"": ""scale"", ""pca__n_components"": 88}",stage3_local_cv,0.795125,0.008304742620936558,29.652,5
stage3_353,stage3_seed_1,"{""model__C"": 24.0, ""model__gamma"": 0.005, ""pca__n_components"": 84}",84,24.0,0.005,"{""model__C"": 24.0, ""model__gamma"": 0.005, ""pca__n_components"": 84}",stage3_local_cv,0.795125,0.00791951703072856,32.986,5
stage3_480,stage3_seed_1,"{""model__C"": 24.0, ""model__gamma"": 0.0025, ""pca__n_components"": 100}",100,24.0,0.0025,"{""model__C"": 24.0, ""model__gamma"": 0.0025, ""pca__n_components"": 100}",stage3_local_cv,0.7951249999999999,0.004959208606219348,38.437,5
stage3_586,stage3_seed_1,"{""model__C"": 24.0, ""model__gamma"": ""scale"", ""pca__n_components"": 112}",112,24.0,scale,"{""model__C"": 24.0, ""model__gamma"": ""scale"", ""pca__n_components"": 112}",stage3_local_cv,0.7949999999999999,0.004937104414532856,29.879999999999995,5
stage3_445,stage3_seed_1,"{""model__C"": 24.0, ""model__gamma"": 0.005, ""pca__n_components"": 96}",96,24.0,0.005,"{""model__C"": 24.0, ""model__gamma"": 0.005, ""pca__n_components"": 96}",stage3_local_cv,0.7948750000000001,0.007689278249614862,27.945,5
stage3_590,stage3_seed_1,"{""model__C"": 24.0, ""model__gamma"": 0.01, ""pca__n_components"": 112}",112,24.0,0.01,"{""model__C"": 24.0, ""model__gamma"": 0.01, ""pca__n_components"": 112}",stage3_local_cv,0.794625,0.0039051248379533324,27.175,5
stage3_029,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": 0.005, ""pca__n_components"": 60}",60,8.0,0.005,"{""model__C"": 8.0, ""model__gamma"": 0.005, ""pca__n_components"": 60}",stage3_local_cv,0.794625,0.006621461319074504,29.322,5
stage3_373,stage3_seed_1,"{""model__C"": 24.0, ""model__gamma"": 0.005, ""pca__n_components"": 88}",88,24.0,0.005,"{""model__C"": 24.0, ""model__gamma"": 0.005, ""pca__n_components"": 88}",stage3_local_cv,0.7945,0.008690871647884329,32.026,5
stage3_517,stage3_seed_1,"{""model__C"": 24.0, ""model__gamma"": 0.005, ""pca__n_components"": 104}",104,24.0,0.005,"{""model__C"": 24.0, ""model__gamma"": 0.005, ""pca__n_components"": 104}",stage3_local_cv,0.7945,0.0068624886156554024,32.546,5
stage3_441,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": 0.02, ""pca__n_components"": 96}",96,16.0,0.02,"{""model__C"": 16.0, ""model__gamma"": 0.02, ""pca__n_components"": 96}",stage3_local_cv,0.794375,0.004592793267718446,26.876,5
stage3_591,stage3_seed_1,"{""model__C"": 24.0, ""model__gamma"": 0.02, ""pca__n_components"": 112}",112,24.0,0.02,"{""model__C"": 24.0, ""model__gamma"": 0.02, ""pca__n_components"": 112}",stage3_local_cv,0.794125,0.006344288770224737,27.74,5
stage3_737,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.01, ""pca__n_components"": 116}",116,1.5,0.01,"{""model__C"": 1.5, ""model__gamma"": 0.01, ""pca__n_components"": 116}",stage3_local_cv,0.794125,0.005009366227378474,28.792,5
stage3_589,stage3_seed_1,"{""model__C"": 24.0, ""model__gamma"": 0.005, ""pca__n_components"": 112}",112,24.0,0.005,"{""model__C"": 24.0, ""model__gamma"": 0.005, ""pca__n_components"": 112}",stage3_local_cv,0.794125,0.00669187940716209,31.738,5
stage3_550,stage3_seed_1,"{""model__C"": 24.0, ""model__gamma"": ""scale"", ""pca__n_components"": 108}",108,24.0,scale,"{""model__C"": 24.0, ""model__gamma"": ""scale"", ""pca__n_components"": 108}",stage3_local_cv,0.794125,0.003025929609227533,33.648,5
stage3_555,stage3_seed_1,"{""model__C"": 24.0, ""model__gamma"": 0.02, ""pca__n_components"": 108}",108,24.0,0.02,"{""model__C"": 24.0, ""model__gamma"": 0.02, ""pca__n_components"": 108}",stage3_local_cv,0.794,0.00595031511770597,31.888,5
stage3_354,stage3_seed_1,"{""model__C"": 24.0, ""model__gamma"": 0.01, ""pca__n_components"": 84}",84,24.0,0.01,"{""model__C"": 24.0, ""model__gamma"": 0.01, ""pca__n_components"": 84}",stage3_local_cv,0.7939999999999999,0.004834769901453438,23.086,5
stage3_316,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 88}",88,6.0,0.005,"{""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 88}",stage3_local_cv,0.7938750000000001,0.00811441618355873,30.608999999999998,5
stage3_703,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.01, ""pca__n_components"": 112}",112,1.5,0.01,"{""model__C"": 1.5, ""model__gamma"": 0.01, ""pca__n_components"": 112}",stage3_local_cv,0.793875,0.00459959237324351,25.142000000000003,5
stage3_350,stage3_seed_1,"{""model__C"": 24.0, ""model__gamma"": ""scale"", ""pca__n_components"": 84}",84,24.0,scale,"{""model__C"": 24.0, ""model__gamma"": ""scale"", ""pca__n_components"": 84}",stage3_local_cv,0.79375,0.006649718039135198,29.131,5
stage3_444,stage3_seed_1,"{""model__C"": 24.0, ""model__gamma"": 0.0025, ""pca__n_components"": 96}",96,24.0,0.0025,"{""model__C"": 24.0, ""model__gamma"": 0.0025, ""pca__n_components"": 96}",stage3_local_cv,0.79375,0.006483151239944958,33.968,5
stage3_421,stage3_seed_1,"{""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 96}",96,6.0,0.005,"{""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 96}",stage3_local_cv,0.7936250000000001,0.006630893604937442,26.840999999999998,5
stage3_231,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": ""scale"", ""pca__n_components"": 80}",80,6.0,scale,"{""model__C"": 6.0, ""model__gamma"": ""scale"", ""pca__n_components"": 80}",stage3_local_cv,0.793625,0.005279678020485712,28.387,5
stage3_669,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.01, ""pca__n_components"": 108}",108,1.5,0.01,"{""model__C"": 1.5, ""model__gamma"": 0.01, ""pca__n_components"": 108}",stage3_local_cv,0.7936249999999999,0.003940970692608638,30.115,5
stage3_519,stage3_seed_1,"{""model__C"": 24.0, ""model__gamma"": 0.02, ""pca__n_components"": 104}",104,24.0,0.02,"{""model__C"": 24.0, ""model__gamma"": 0.02, ""pca__n_components"": 104}",stage3_local_cv,0.7933749999999999,0.005252975347362683,28.691,5
stage3_882,stage3_seed_2,"{""model__C"": 4.0, ""model__gamma"": ""scale"", ""pca__n_components"": 128}",128,4.0,scale,"{""model__C"": 4.0, ""model__gamma"": ""scale"", ""pca__n_components"": 128}",stage3_local_cv,0.79325,0.004282960424752939,24.209,5
stage3_274,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 84}",84,6.0,0.005,"{""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 84}",stage3_local_cv,0.7931250000000001,0.006578848683470355,29.304000000000002,5
stage3_385,stage3_seed_1,"{""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 92}",92,6.0,0.005,"{""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 92}",stage3_local_cv,0.7931250000000001,0.00480884601541782,33.096000000000004,5
stage3_553,stage3_seed_1,"{""model__C"": 24.0, ""model__gamma"": 0.005, ""pca__n_components"": 108}",108,24.0,0.005,"{""model__C"": 24.0, ""model__gamma"": 0.005, ""pca__n_components"": 108}",stage3_local_cv,0.7929999999999999,0.005651327277728682,35.988,5
stage3_105,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": ""scale"", ""pca__n_components"": 68}",68,6.0,scale,"{""model__C"": 6.0, ""model__gamma"": ""scale"", ""pca__n_components"": 68}",stage3_local_cv,0.792875,0.006028577775893746,26.060000000000002,5
stage3_372,stage3_seed_1,"{""model__C"": 24.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",88,24.0,0.0025,"{""model__C"": 24.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",stage3_local_cv,0.79275,0.004138236339311703,32.607,5
stage3_840,stage3_seed_2,"{""model__C"": 4.0, ""model__gamma"": ""scale"", ""pca__n_components"": 124}",124,4.0,scale,"{""model__C"": 4.0, ""model__gamma"": ""scale"", ""pca__n_components"": 124}",stage3_local_cv,0.792625,0.004246321937865771,28.509999999999998,5
stage3_064,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 64}",64,6.0,0.005,"{""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 64}",stage3_local_cv,0.7926249999999999,0.007346342627457563,21.082,5
stage3_841,stage3_seed_2,"{""model__C"": 4.0, ""model__gamma"": 0.005, ""pca__n_components"": 124}",124,4.0,0.005,"{""model__C"": 4.0, ""model__gamma"": 0.005, ""pca__n_components"": 124}",stage3_local_cv,0.7925000000000001,0.004401704215414763,29.311,5
stage3_408,stage3_seed_1,"{""model__C"": 24.0, ""model__gamma"": 0.0025, ""pca__n_components"": 92}",92,24.0,0.0025,"{""model__C"": 24.0, ""model__gamma"": 0.0025, ""pca__n_components"": 92}",stage3_local_cv,0.7925000000000001,0.005849679478398796,33.114999999999995,5
stage3_190,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 76}",76,6.0,0.005,"{""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 76}",stage3_local_cv,0.792375,0.006090463857539912,28.998,5
stage3_148,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 72}",72,6.0,0.005,"{""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 72}",stage3_local_cv,0.792,0.004974937185533119,23.771,5
stage3_375,stage3_seed_1,"{""model__C"": 24.0, ""model__gamma"": 0.02, ""pca__n_components"": 88}",88,24.0,0.02,"{""model__C"": 24.0, ""model__gamma"": 0.02, ""pca__n_components"": 88}",stage3_local_cv,0.792,0.0048957890068915344,28.836,5
stage3_352,stage3_seed_1,"{""model__C"": 24.0, ""model__gamma"": 0.0025, ""pca__n_components"": 84}",84,24.0,0.0025,"{""model__C"": 24.0, ""model__gamma"": 0.0025, ""pca__n_components"": 84}",stage3_local_cv,0.7918749999999999,0.004506939094329986,29.310000000000002,5
stage3_021,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": ""scale"", ""pca__n_components"": 60}",60,6.0,scale,"{""model__C"": 6.0, ""model__gamma"": ""scale"", ""pca__n_components"": 60}",stage3_local_cv,0.7917500000000001,0.006128825336065607,25.901000000000003,5
stage3_582,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": 0.0025, ""pca__n_components"": 112}",112,16.0,0.0025,"{""model__C"": 16.0, ""model__gamma"": 0.0025, ""pca__n_components"": 112}",stage3_local_cv,0.7917500000000001,0.00951479111699255,32.993,5
stage3_799,stage3_seed_2,"{""model__C"": 4.0, ""model__gamma"": 0.005, ""pca__n_components"": 120}",120,4.0,0.005,"{""model__C"": 4.0, ""model__gamma"": 0.005, ""pca__n_components"": 120}",stage3_local_cv,0.791625,0.004720301897124807,28.191,5
stage3_798,stage3_seed_2,"{""model__C"": 4.0, ""model__gamma"": ""scale"", ""pca__n_components"": 120}",120,4.0,scale,"{""model__C"": 4.0, ""model__gamma"": ""scale"", ""pca__n_components"": 120}",stage3_local_cv,0.7915,0.00500936622737847,27.331,5
stage3_883,stage3_seed_2,"{""model__C"": 4.0, ""model__gamma"": 0.005, ""pca__n_components"": 128}",128,4.0,0.005,"{""model__C"": 4.0, ""model__gamma"": 0.005, ""pca__n_components"": 128}",stage3_local_cv,0.7915,0.0036142080737002593,28.192,5
stage3_483,stage3_seed_1,"{""model__C"": 24.0, ""model__gamma"": 0.02, ""pca__n_components"": 100}",100,24.0,0.02,"{""model__C"": 24.0, ""model__gamma"": 0.02, ""pca__n_components"": 100}",stage3_local_cv,0.791375,0.004911720676097139,25.166,5
stage3_411,stage3_seed_1,"{""model__C"": 24.0, ""model__gamma"": 0.02, ""pca__n_components"": 92}",92,24.0,0.02,"{""model__C"": 24.0, ""model__gamma"": 0.02, ""pca__n_components"": 92}",stage3_local_cv,0.7913749999999999,0.003758324094593225,30.916,5
stage3_635,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.01, ""pca__n_components"": 104}",104,1.5,0.01,"{""model__C"": 1.5, ""model__gamma"": 0.01, ""pca__n_components"": 104}",stage3_local_cv,0.7912500000000001,0.005714564725331237,28.241999999999997,5
stage3_447,stage3_seed_1,"{""model__C"": 24.0, ""model__gamma"": 0.02, ""pca__n_components"": 96}",96,24.0,0.02,"{""model__C"": 24.0, ""model__gamma"": 0.02, ""pca__n_components"": 96}",stage3_local_cv,0.79125,0.004677071733467407,22.632,5
stage3_556,stage3_seed_1,"{""model__C"": 4.0, ""model__gamma"": ""scale"", ""pca__n_components"": 112}",112,4.0,scale,"{""model__C"": 4.0, ""model__gamma"": ""scale"", ""pca__n_components"": 112}",stage3_local_cv,0.791125,0.00435531284754606,24.767,5
stage3_106,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 68}",68,6.0,0.005,"{""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 68}",stage3_local_cv,0.790875,0.006054440519156157,24.747,5
stage3_232,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 80}",80,6.0,0.005,"{""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 80}",stage3_local_cv,0.790625,0.005876329636771579,29.098000000000003,5
stage3_601,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.01, ""pca__n_components"": 100}",100,1.5,0.01,"{""model__C"": 1.5, ""model__gamma"": 0.01, ""pca__n_components"": 100}",stage3_local_cv,0.7903749999999999,0.00451732774989815,24.608000000000004,5
stage3_002,stage3_seed_0,"{""model__C"": 2.0, ""model__gamma"": 0.01, ""pca__n_components"": 60}",60,2.0,0.01,"{""model__C"": 2.0, ""model__gamma"": 0.01, ""pca__n_components"": 60}",stage3_local_cv,0.79025,0.005055937104039176,25.348999999999997,5
stage3_546,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": 0.0025, ""pca__n_components"": 108}",108,16.0,0.0025,"{""model__C"": 16.0, ""model__gamma"": 0.0025, ""pca__n_components"": 108}",stage3_local_cv,0.79025,0.010965856099730676,32.748000000000005,5
stage3_756,stage3_seed_2,"{""model__C"": 4.0, ""model__gamma"": ""scale"", ""pca__n_components"": 116}",116,4.0,scale,"{""model__C"": 4.0, ""model__gamma"": ""scale"", ""pca__n_components"": 116}",stage3_local_cv,0.79,0.0035355339059327407,25.956000000000003,5
stage3_355,stage3_seed_1,"{""model__C"": 24.0, ""model__gamma"": 0.02, ""pca__n_components"": 84}",84,24.0,0.02,"{""model__C"": 24.0, ""model__gamma"": 0.02, ""pca__n_components"": 84}",stage3_local_cv,0.79,0.004126893504804787,27.936,5
stage3_484,stage3_seed_1,"{""model__C"": 4.0, ""model__gamma"": ""scale"", ""pca__n_components"": 104}",104,4.0,scale,"{""model__C"": 4.0, ""model__gamma"": ""scale"", ""pca__n_components"": 104}",stage3_local_cv,0.79,0.004660337970576811,28.768,5
stage3_757,stage3_seed_2,"{""model__C"": 4.0, ""model__gamma"": 0.005, ""pca__n_components"": 116}",116,4.0,0.005,"{""model__C"": 4.0, ""model__gamma"": 0.005, ""pca__n_components"": 116}",stage3_local_cv,0.7896250000000001,0.003803781013675728,28.264999999999997,5
stage3_510,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": 0.0025, ""pca__n_components"": 104}",104,16.0,0.0025,"{""model__C"": 16.0, ""model__gamma"": 0.0025, ""pca__n_components"": 104}",stage3_local_cv,0.789625,0.007143616031114753,30.15,5
stage3_559,stage3_seed_1,"{""model__C"": 4.0, ""model__gamma"": 0.005, ""pca__n_components"": 112}",112,4.0,0.005,"{""model__C"": 4.0, ""model__gamma"": 0.005, ""pca__n_components"": 112}",stage3_local_cv,0.7895,0.004863769114585937,24.275,5
stage3_520,stage3_seed_1,"{""model__C"": 4.0, ""model__gamma"": ""scale"", ""pca__n_components"": 108}",108,4.0,scale,"{""model__C"": 4.0, ""model__gamma"": ""scale"", ""pca__n_components"": 108}",stage3_local_cv,0.7889999999999999,0.004119314263321019,28.111,5
stage3_487,stage3_seed_1,"{""model__C"": 4.0, ""model__gamma"": 0.005, ""pca__n_components"": 104}",104,4.0,0.005,"{""model__C"": 4.0, ""model__gamma"": 0.005, ""pca__n_components"": 104}",stage3_local_cv,0.7885,0.0049307707308290085,26.987999999999996,5
stage3_438,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": 0.0025, ""pca__n_components"": 96}",96,16.0,0.0025,"{""model__C"": 16.0, ""model__gamma"": 0.0025, ""pca__n_components"": 96}",stage3_local_cv,0.787875,0.007537406715840652,26.831999999999997,5
stage3_474,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": 0.0025, ""pca__n_components"": 100}",100,16.0,0.0025,"{""model__C"": 16.0, ""model__gamma"": 0.0025, ""pca__n_components"": 100}",stage3_local_cv,0.787625,0.0066308936049374306,26.759999999999998,5
stage3_523,stage3_seed_1,"{""model__C"": 4.0, ""model__gamma"": 0.005, ""pca__n_components"": 108}",108,4.0,0.005,"{""model__C"": 4.0, ""model__gamma"": 0.005, ""pca__n_components"": 108}",stage3_local_cv,0.7873749999999999,0.0037583240945932134,27.744999999999997,5
stage3_402,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": 0.0025, ""pca__n_components"": 92}",92,16.0,0.0025,"{""model__C"": 16.0, ""model__gamma"": 0.0025, ""pca__n_components"": 92}",stage3_local_cv,0.7873749999999999,0.007086518891529209,29.504999999999995,5
stage3_022,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 60}",60,6.0,0.005,"{""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 60}",stage3_local_cv,0.786875,0.0043120470776650995,24.357999999999997,5
stage3_448,stage3_seed_1,"{""model__C"": 4.0, ""model__gamma"": ""scale"", ""pca__n_components"": 100}",100,4.0,scale,"{""model__C"": 4.0, ""model__gamma"": ""scale"", ""pca__n_components"": 100}",stage3_local_cv,0.786125,0.006523994175349925,26.965,5
stage3_308,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": ""scale"", ""pca__n_components"": 88}",88,4.0,scale,"{""model__C"": 4.0, ""model__gamma"": ""scale"", ""pca__n_components"": 88}",stage3_local_cv,0.786125,0.0058416607227739555,28.530000000000005,5
stage3_376,stage3_seed_1,"{""model__C"": 4.0, ""model__gamma"": ""scale"", ""pca__n_components"": 92}",92,4.0,scale,"{""model__C"": 4.0, ""model__gamma"": ""scale"", ""pca__n_components"": 92}",stage3_local_cv,0.78575,0.007163274390947175,25.262,5
stage3_451,stage3_seed_1,"{""model__C"": 4.0, ""model__gamma"": 0.005, ""pca__n_components"": 100}",100,4.0,0.005,"{""model__C"": 4.0, ""model__gamma"": 0.005, ""pca__n_components"": 100}",stage3_local_cv,0.784625,0.007273668262988067,28.438,5
stage3_412,stage3_seed_1,"{""model__C"": 4.0, ""model__gamma"": ""scale"", ""pca__n_components"": 96}",96,4.0,scale,"{""model__C"": 4.0, ""model__gamma"": ""scale"", ""pca__n_components"": 96}",stage3_local_cv,0.7845,0.006642665127793198,23.56,5
stage3_140,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": ""scale"", ""pca__n_components"": 72}",72,4.0,scale,"{""model__C"": 4.0, ""model__gamma"": ""scale"", ""pca__n_components"": 72}",stage3_local_cv,0.784375,0.003791437722025779,23.544,5
stage3_182,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": ""scale"", ""pca__n_components"": 76}",76,4.0,scale,"{""model__C"": 4.0, ""model__gamma"": ""scale"", ""pca__n_components"": 76}",stage3_local_cv,0.7843749999999999,0.006287388169979645,25.889,5
