candidate_id,source,signature,pca__n_components,model__C,model__gamma,params_json,stage,fold_idx,fold_accuracy,fit_seconds
stage3_702,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.005, ""pca__n_components"": 112}",112,1.5,0.005,"{""model__C"": 1.5, ""model__gamma"": 0.005, ""pca__n_components"": 112}",stage3_local_cv,0,0.764375,5.268
stage3_702,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.005, ""pca__n_components"": 112}",112,1.5,0.005,"{""model__C"": 1.5, ""model__gamma"": 0.005, ""pca__n_components"": 112}",stage3_local_cv,1,0.749375,5.371
stage3_702,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.005, ""pca__n_components"": 112}",112,1.5,0.005,"{""model__C"": 1.5, ""model__gamma"": 0.005, ""pca__n_components"": 112}",stage3_local_cv,2,0.744375,4.244
stage3_702,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.005, ""pca__n_components"": 112}",112,1.5,0.005,"{""model__C"": 1.5, ""model__gamma"": 0.005, ""pca__n_components"": 112}",stage3_local_cv,3,0.755625,5.2
stage3_702,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.005, ""pca__n_components"": 112}",112,1.5,0.005,"{""model__C"": 1.5, ""model__gamma"": 0.005, ""pca__n_components"": 112}",stage3_local_cv,4,0.74875,5.544
stage3_703,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.01, ""pca__n_components"": 112}",112,1.5,0.01,"{""model__C"": 1.5, ""model__gamma"": 0.01, ""pca__n_components"": 112}",stage3_local_cv,0,0.79875,4.615
stage3_703,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.01, ""pca__n_components"": 112}",112,1.5,0.01,"{""model__C"": 1.5, ""model__gamma"": 0.01, ""pca__n_components"": 112}",stage3_local_cv,1,0.794375,4.785
stage3_703,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.01, ""pca__n_components"": 112}",112,1.5,0.01,"{""model__C"": 1.5, ""model__gamma"": 0.01, ""pca__n_components"": 112}",stage3_local_cv,2,0.785625,5.987
stage3_703,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.01, ""pca__n_components"": 112}",112,1.5,0.01,"{""model__C"": 1.5, ""model__gamma"": 0.01, ""pca__n_components"": 112}",stage3_local_cv,3,0.793125,4.798
stage3_703,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.01, ""pca__n_components"": 112}",112,1.5,0.01,"{""model__C"": 1.5, ""model__gamma"": 0.01, ""pca__n_components"": 112}",stage3_local_cv,4,0.7975,4.957
stage3_704,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.02, ""pca__n_components"": 112}",112,1.5,0.02,"{""model__C"": 1.5, ""model__gamma"": 0.02, ""pca__n_components"": 112}",stage3_local_cv,0,0.80875,6.136
stage3_704,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.02, ""pca__n_components"": 112}",112,1.5,0.02,"{""model__C"": 1.5, ""model__gamma"": 0.02, ""pca__n_components"": 112}",stage3_local_cv,1,0.8025,5.769
stage3_704,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.02, ""pca__n_components"": 112}",112,1.5,0.02,"{""model__C"": 1.5, ""model__gamma"": 0.02, ""pca__n_components"": 112}",stage3_local_cv,2,0.7925,4.959
stage3_704,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.02, ""pca__n_components"": 112}",112,1.5,0.02,"{""model__C"": 1.5, ""model__gamma"": 0.02, ""pca__n_components"": 112}",stage3_local_cv,3,0.803125,6.336
stage3_704,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.02, ""pca__n_components"": 112}",112,1.5,0.02,"{""model__C"": 1.5, ""model__gamma"": 0.02, ""pca__n_components"": 112}",stage3_local_cv,4,0.794375,4.961
stage3_705,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.03, ""pca__n_components"": 112}",112,1.5,0.03,"{""model__C"": 1.5, ""model__gamma"": 0.03, ""pca__n_components"": 112}",stage3_local_cv,0,0.7825,4.667
stage3_705,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.03, ""pca__n_components"": 112}",112,1.5,0.03,"{""model__C"": 1.5, ""model__gamma"": 0.03, ""pca__n_components"": 112}",stage3_local_cv,1,0.784375,5.32
stage3_705,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.03, ""pca__n_components"": 112}",112,1.5,0.03,"{""model__C"": 1.5, ""model__gamma"": 0.03, ""pca__n_components"": 112}",stage3_local_cv,2,0.76375,6.23
stage3_705,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.03, ""pca__n_components"": 112}",112,1.5,0.03,"{""model__C"": 1.5, ""model__gamma"": 0.03, ""pca__n_components"": 112}",stage3_local_cv,3,0.781875,4.588
stage3_705,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.03, ""pca__n_components"": 112}",112,1.5,0.03,"{""model__C"": 1.5, ""model__gamma"": 0.03, ""pca__n_components"": 112}",stage3_local_cv,4,0.76625,6.249
stage3_706,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.04, ""pca__n_components"": 112}",112,1.5,0.04,"{""model__C"": 1.5, ""model__gamma"": 0.04, ""pca__n_components"": 112}",stage3_local_cv,0,0.758125,4.565
stage3_706,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.04, ""pca__n_components"": 112}",112,1.5,0.04,"{""model__C"": 1.5, ""model__gamma"": 0.04, ""pca__n_components"": 112}",stage3_local_cv,1,0.7625,4.696
stage3_706,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.04, ""pca__n_components"": 112}",112,1.5,0.04,"{""model__C"": 1.5, ""model__gamma"": 0.04, ""pca__n_components"": 112}",stage3_local_cv,2,0.7425,5.026
stage3_706,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.04, ""pca__n_components"": 112}",112,1.5,0.04,"{""model__C"": 1.5, ""model__gamma"": 0.04, ""pca__n_components"": 112}",stage3_local_cv,3,0.7675,4.658
stage3_706,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.04, ""pca__n_components"": 112}",112,1.5,0.04,"{""model__C"": 1.5, ""model__gamma"": 0.04, ""pca__n_components"": 112}",stage3_local_cv,4,0.750625,4.81
stage3_707,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.08, ""pca__n_components"": 112}",112,1.5,0.08,"{""model__C"": 1.5, ""model__gamma"": 0.08, ""pca__n_components"": 112}",stage3_local_cv,0,0.550625,5.886
stage3_707,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.08, ""pca__n_components"": 112}",112,1.5,0.08,"{""model__C"": 1.5, ""model__gamma"": 0.08, ""pca__n_components"": 112}",stage3_local_cv,1,0.5625,6.068
stage3_707,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.08, ""pca__n_components"": 112}",112,1.5,0.08,"{""model__C"": 1.5, ""model__gamma"": 0.08, ""pca__n_components"": 112}",stage3_local_cv,2,0.62375,4.772
stage3_707,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.08, ""pca__n_components"": 112}",112,1.5,0.08,"{""model__C"": 1.5, ""model__gamma"": 0.08, ""pca__n_components"": 112}",stage3_local_cv,3,0.651875,5.983
stage3_707,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.08, ""pca__n_components"": 112}",112,1.5,0.08,"{""model__C"": 1.5, ""model__gamma"": 0.08, ""pca__n_components"": 112}",stage3_local_cv,4,0.591875,6.277
stage3_708,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": ""scale"", ""pca__n_components"": 112}",112,2.0,scale,"{""model__C"": 2.0, ""model__gamma"": ""scale"", ""pca__n_components"": 112}",stage3_local_cv,0,0.76875,4.146
stage3_708,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": ""scale"", ""pca__n_components"": 112}",112,2.0,scale,"{""model__C"": 2.0, ""model__gamma"": ""scale"", ""pca__n_components"": 112}",stage3_local_cv,1,0.76375,4.22
stage3_708,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": ""scale"", ""pca__n_components"": 112}",112,2.0,scale,"{""model__C"": 2.0, ""model__gamma"": ""scale"", ""pca__n_components"": 112}",stage3_local_cv,2,0.758125,5.478
stage3_708,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": ""scale"", ""pca__n_components"": 112}",112,2.0,scale,"{""model__C"": 2.0, ""model__gamma"": ""scale"", ""pca__n_components"": 112}",stage3_local_cv,3,0.773125,4.289
stage3_708,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": ""scale"", ""pca__n_components"": 112}",112,2.0,scale,"{""model__C"": 2.0, ""model__gamma"": ""scale"", ""pca__n_components"": 112}",stage3_local_cv,4,0.758125,4.42
stage3_709,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.005, ""pca__n_components"": 112}",112,2.0,0.005,"{""model__C"": 2.0, ""model__gamma"": 0.005, ""pca__n_components"": 112}",stage3_local_cv,0,0.768125,4.127
stage3_709,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.005, ""pca__n_components"": 112}",112,2.0,0.005,"{""model__C"": 2.0, ""model__gamma"": 0.005, ""pca__n_components"": 112}",stage3_local_cv,1,0.76125,4.204
stage3_709,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.005, ""pca__n_components"": 112}",112,2.0,0.005,"{""model__C"": 2.0, ""model__gamma"": 0.005, ""pca__n_components"": 112}",stage3_local_cv,2,0.758125,4.398
stage3_709,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.005, ""pca__n_components"": 112}",112,2.0,0.005,"{""model__C"": 2.0, ""model__gamma"": 0.005, ""pca__n_components"": 112}",stage3_local_cv,3,0.770625,5.496
stage3_709,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.005, ""pca__n_components"": 112}",112,2.0,0.005,"{""model__C"": 2.0, ""model__gamma"": 0.005, ""pca__n_components"": 112}",stage3_local_cv,4,0.75625,4.424
stage3_710,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.01, ""pca__n_components"": 112}",112,2.0,0.01,"{""model__C"": 2.0, ""model__gamma"": 0.01, ""pca__n_components"": 112}",stage3_local_cv,0,0.806875,6.02
stage3_710,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.01, ""pca__n_components"": 112}",112,2.0,0.01,"{""model__C"": 2.0, ""model__gamma"": 0.01, ""pca__n_components"": 112}",stage3_local_cv,1,0.801875,6.052
stage3_710,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.01, ""pca__n_components"": 112}",112,2.0,0.01,"{""model__C"": 2.0, ""model__gamma"": 0.01, ""pca__n_components"": 112}",stage3_local_cv,2,0.796875,6.126
stage3_710,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.01, ""pca__n_components"": 112}",112,2.0,0.01,"{""model__C"": 2.0, ""model__gamma"": 0.01, ""pca__n_components"": 112}",stage3_local_cv,3,0.80375,5.207
stage3_710,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.01, ""pca__n_components"": 112}",112,2.0,0.01,"{""model__C"": 2.0, ""model__gamma"": 0.01, ""pca__n_components"": 112}",stage3_local_cv,4,0.806875,6.308
stage3_711,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.02, ""pca__n_components"": 112}",112,2.0,0.02,"{""model__C"": 2.0, ""model__gamma"": 0.02, ""pca__n_components"": 112}",stage3_local_cv,0,0.80625,4.53
stage3_711,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.02, ""pca__n_components"": 112}",112,2.0,0.02,"{""model__C"": 2.0, ""model__gamma"": 0.02, ""pca__n_components"": 112}",stage3_local_cv,1,0.805,4.649
stage3_711,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.02, ""pca__n_components"": 112}",112,2.0,0.02,"{""model__C"": 2.0, ""model__gamma"": 0.02, ""pca__n_components"": 112}",stage3_local_cv,2,0.796875,5.178
stage3_711,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.02, ""pca__n_components"": 112}",112,2.0,0.02,"{""model__C"": 2.0, ""model__gamma"": 0.02, ""pca__n_components"": 112}",stage3_local_cv,3,0.80375,4.684
stage3_711,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.02, ""pca__n_components"": 112}",112,2.0,0.02,"{""model__C"": 2.0, ""model__gamma"": 0.02, ""pca__n_components"": 112}",stage3_local_cv,4,0.796875,4.995
stage3_712,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",112,2.0,0.03,"{""model__C"": 2.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",stage3_local_cv,0,0.780625,6.139
stage3_712,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",112,2.0,0.03,"{""model__C"": 2.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",stage3_local_cv,1,0.785,6.194
stage3_712,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",112,2.0,0.03,"{""model__C"": 2.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",stage3_local_cv,2,0.765,4.799
stage3_712,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",112,2.0,0.03,"{""model__C"": 2.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",stage3_local_cv,3,0.781875,5.932
stage3_712,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",112,2.0,0.03,"{""model__C"": 2.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",stage3_local_cv,4,0.76875,6.323
stage3_713,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.04, ""pca__n_components"": 112}",112,2.0,0.04,"{""model__C"": 2.0, ""model__gamma"": 0.04, ""pca__n_components"": 112}",stage3_local_cv,0,0.75875,4.582
stage3_713,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.04, ""pca__n_components"": 112}",112,2.0,0.04,"{""model__C"": 2.0, ""model__gamma"": 0.04, ""pca__n_components"": 112}",stage3_local_cv,1,0.76375,4.7
stage3_713,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.04, ""pca__n_components"": 112}",112,2.0,0.04,"{""model__C"": 2.0, ""model__gamma"": 0.04, ""pca__n_components"": 112}",stage3_local_cv,2,0.7425,6.102
stage3_713,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.04, ""pca__n_components"": 112}",112,2.0,0.04,"{""model__C"": 2.0, ""model__gamma"": 0.04, ""pca__n_components"": 112}",stage3_local_cv,3,0.7675,4.666
stage3_713,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.04, ""pca__n_components"": 112}",112,2.0,0.04,"{""model__C"": 2.0, ""model__gamma"": 0.04, ""pca__n_components"": 112}",stage3_local_cv,4,0.75375,4.943
stage3_714,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.08, ""pca__n_components"": 112}",112,2.0,0.08,"{""model__C"": 2.0, ""model__gamma"": 0.08, ""pca__n_components"": 112}",stage3_local_cv,0,0.54875,4.514
stage3_714,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.08, ""pca__n_components"": 112}",112,2.0,0.08,"{""model__C"": 2.0, ""model__gamma"": 0.08, ""pca__n_components"": 112}",stage3_local_cv,1,0.56125,4.633
stage3_714,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.08, ""pca__n_components"": 112}",112,2.0,0.08,"{""model__C"": 2.0, ""model__gamma"": 0.08, ""pca__n_components"": 112}",stage3_local_cv,2,0.6225,4.793
stage3_714,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.08, ""pca__n_components"": 112}",112,2.0,0.08,"{""model__C"": 2.0, ""model__gamma"": 0.08, ""pca__n_components"": 112}",stage3_local_cv,3,0.655625,5.634
stage3_714,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.08, ""pca__n_components"": 112}",112,2.0,0.08,"{""model__C"": 2.0, ""model__gamma"": 0.08, ""pca__n_components"": 112}",stage3_local_cv,4,0.591875,5.701
stage3_715,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": ""scale"", ""pca__n_components"": 112}",112,3.0,scale,"{""model__C"": 3.0, ""model__gamma"": ""scale"", ""pca__n_components"": 112}",stage3_local_cv,0,0.785625,5.421
stage3_715,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": ""scale"", ""pca__n_components"": 112}",112,3.0,scale,"{""model__C"": 3.0, ""model__gamma"": ""scale"", ""pca__n_components"": 112}",stage3_local_cv,1,0.77875,5.676
stage3_715,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": ""scale"", ""pca__n_components"": 112}",112,3.0,scale,"{""model__C"": 3.0, ""model__gamma"": ""scale"", ""pca__n_components"": 112}",stage3_local_cv,2,0.775625,5.815
stage3_715,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": ""scale"", ""pca__n_components"": 112}",112,3.0,scale,"{""model__C"": 3.0, ""model__gamma"": ""scale"", ""pca__n_components"": 112}",stage3_local_cv,3,0.785,4.748
stage3_715,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": ""scale"", ""pca__n_components"": 112}",112,3.0,scale,"{""model__C"": 3.0, ""model__gamma"": ""scale"", ""pca__n_components"": 112}",stage3_local_cv,4,0.77375,5.268
stage3_716,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 112}",112,3.0,0.005,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 112}",stage3_local_cv,0,0.78375,4.311
stage3_716,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 112}",112,3.0,0.005,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 112}",stage3_local_cv,1,0.7775,4.434
stage3_716,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 112}",112,3.0,0.005,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 112}",stage3_local_cv,2,0.775,4.559
stage3_716,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 112}",112,3.0,0.005,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 112}",stage3_local_cv,3,0.78375,4.384
stage3_716,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 112}",112,3.0,0.005,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 112}",stage3_local_cv,4,0.77125,4.602
stage3_717,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.01, ""pca__n_components"": 112}",112,3.0,0.01,"{""model__C"": 3.0, ""model__gamma"": 0.01, ""pca__n_components"": 112}",stage3_local_cv,0,0.81,4.876
stage3_717,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.01, ""pca__n_components"": 112}",112,3.0,0.01,"{""model__C"": 3.0, ""model__gamma"": 0.01, ""pca__n_components"": 112}",stage3_local_cv,1,0.81,5.911
stage3_717,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.01, ""pca__n_components"": 112}",112,3.0,0.01,"{""model__C"": 3.0, ""model__gamma"": 0.01, ""pca__n_components"": 112}",stage3_local_cv,2,0.806875,5.022
stage3_717,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.01, ""pca__n_components"": 112}",112,3.0,0.01,"{""model__C"": 3.0, ""model__gamma"": 0.01, ""pca__n_components"": 112}",stage3_local_cv,3,0.8075,6.183
stage3_717,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.01, ""pca__n_components"": 112}",112,3.0,0.01,"{""model__C"": 3.0, ""model__gamma"": 0.01, ""pca__n_components"": 112}",stage3_local_cv,4,0.8125,6.426
stage3_718,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 112}",112,3.0,0.02,"{""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 112}",stage3_local_cv,0,0.804375,5.876
stage3_718,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 112}",112,3.0,0.02,"{""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 112}",stage3_local_cv,1,0.806875,5.121
stage3_718,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 112}",112,3.0,0.02,"{""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 112}",stage3_local_cv,2,0.79625,6.053
stage3_718,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 112}",112,3.0,0.02,"{""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 112}",stage3_local_cv,3,0.803125,4.651
stage3_718,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 112}",112,3.0,0.02,"{""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 112}",stage3_local_cv,4,0.79625,4.965
stage3_719,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",112,3.0,0.03,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",stage3_local_cv,0,0.78,4.477
stage3_719,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",112,3.0,0.03,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",stage3_local_cv,1,0.781875,4.661
stage3_719,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",112,3.0,0.03,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",stage3_local_cv,2,0.76625,4.895
stage3_719,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",112,3.0,0.03,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",stage3_local_cv,3,0.778125,5.169
stage3_719,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",112,3.0,0.03,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",stage3_local_cv,4,0.771875,6.141
stage3_720,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 112}",112,3.0,0.04,"{""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 112}",stage3_local_cv,0,0.76,6.197
stage3_720,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 112}",112,3.0,0.04,"{""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 112}",stage3_local_cv,1,0.76625,6.008
stage3_720,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 112}",112,3.0,0.04,"{""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 112}",stage3_local_cv,2,0.743125,6.238
stage3_720,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 112}",112,3.0,0.04,"{""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 112}",stage3_local_cv,3,0.765625,5.492
stage3_720,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 112}",112,3.0,0.04,"{""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 112}",stage3_local_cv,4,0.7525,5.132
stage3_721,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 112}",112,3.0,0.08,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 112}",stage3_local_cv,0,0.548125,4.544
stage3_721,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 112}",112,3.0,0.08,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 112}",stage3_local_cv,1,0.55625,4.606
stage3_721,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 112}",112,3.0,0.08,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 112}",stage3_local_cv,2,0.623125,4.777
stage3_721,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 112}",112,3.0,0.08,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 112}",stage3_local_cv,3,0.65375,4.503
stage3_721,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 112}",112,3.0,0.08,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 112}",stage3_local_cv,4,0.58875,4.884
stage3_722,stage3_seed_2,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",112,4.0,0.03,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",stage3_local_cv,0,0.78125,4.589
stage3_722,stage3_seed_2,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",112,4.0,0.03,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",stage3_local_cv,1,0.783125,5.726
stage3_722,stage3_seed_2,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",112,4.0,0.03,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",stage3_local_cv,2,0.768125,5.514
stage3_722,stage3_seed_2,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",112,4.0,0.03,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",stage3_local_cv,3,0.77875,6.087
stage3_722,stage3_seed_2,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",112,4.0,0.03,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",stage3_local_cv,4,0.77,6.194
stage3_723,stage3_seed_2,"{""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 112}",112,4.0,0.04,"{""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 112}",stage3_local_cv,0,0.76125,5.843
stage3_723,stage3_seed_2,"{""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 112}",112,4.0,0.04,"{""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 112}",stage3_local_cv,1,0.76875,5.146
stage3_723,stage3_seed_2,"{""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 112}",112,4.0,0.04,"{""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 112}",stage3_local_cv,2,0.7425,5.636
stage3_723,stage3_seed_2,"{""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 112}",112,4.0,0.04,"{""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 112}",stage3_local_cv,3,0.76375,4.609
