candidate_id,source,signature,criterion,max_depth,min_samples_leaf,min_samples_split,max_features,max_samples,params_json,stage,fold_idx,n_estimators,fold_accuracy,fit_seconds
stage1_041,stage3_finalists_from_stage2,"{""criterion"": ""gini"", ""max_depth"": 32, ""max_features"": 0.25, ""max_samples"": 0.9, ""min_samples_leaf"": 3, ""min_samples_split"": 2}",gini,32.0,3,2,0.25,0.9,"{""criterion"": ""gini"", ""max_depth"": 32, ""max_features"": 0.25, ""max_samples"": 0.9, ""min_samples_leaf"": 3, ""min_samples_split"": 2}",stage3_tree_growth,0,448,0.72625,222.05
stage1_041,stage3_finalists_from_stage2,"{""criterion"": ""gini"", ""max_depth"": 32, ""max_features"": 0.25, ""max_samples"": 0.9, ""min_samples_leaf"": 3, ""min_samples_split"": 2}",gini,32.0,3,2,0.25,0.9,"{""criterion"": ""gini"", ""max_depth"": 32, ""max_features"": 0.25, ""max_samples"": 0.9, ""min_samples_leaf"": 3, ""min_samples_split"": 2}",stage3_tree_growth,0,704,0.73125,127.995
stage1_041,stage3_finalists_from_stage2,"{""criterion"": ""gini"", ""max_depth"": 32, ""max_features"": 0.25, ""max_samples"": 0.9, ""min_samples_leaf"": 3, ""min_samples_split"": 2}",gini,32.0,3,2,0.25,0.9,"{""criterion"": ""gini"", ""max_depth"": 32, ""max_features"": 0.25, ""max_samples"": 0.9, ""min_samples_leaf"": 3, ""min_samples_split"": 2}",stage3_tree_growth,0,960,0.735,128.545
stage1_041,stage3_finalists_from_stage2,"{""criterion"": ""gini"", ""max_depth"": 32, ""max_features"": 0.25, ""max_samples"": 0.9, ""min_samples_leaf"": 3, ""min_samples_split"": 2}",gini,32.0,3,2,0.25,0.9,"{""criterion"": ""gini"", ""max_depth"": 32, ""max_features"": 0.25, ""max_samples"": 0.9, ""min_samples_leaf"": 3, ""min_samples_split"": 2}",stage3_tree_growth,0,1216,0.733125,128.619
stage1_041,stage3_finalists_from_stage2,"{""criterion"": ""gini"", ""max_depth"": 32, ""max_features"": 0.25, ""max_samples"": 0.9, ""min_samples_leaf"": 3, ""min_samples_split"": 2}",gini,32.0,3,2,0.25,0.9,"{""criterion"": ""gini"", ""max_depth"": 32, ""max_features"": 0.25, ""max_samples"": 0.9, ""min_samples_leaf"": 3, ""min_samples_split"": 2}",stage3_tree_growth,1,448,0.733125,225.095
stage1_041,stage3_finalists_from_stage2,"{""criterion"": ""gini"", ""max_depth"": 32, ""max_features"": 0.25, ""max_samples"": 0.9, ""min_samples_leaf"": 3, ""min_samples_split"": 2}",gini,32.0,3,2,0.25,0.9,"{""criterion"": ""gini"", ""max_depth"": 32, ""max_features"": 0.25, ""max_samples"": 0.9, ""min_samples_leaf"": 3, ""min_samples_split"": 2}",stage3_tree_growth,1,704,0.740625,130.001
stage1_041,stage3_finalists_from_stage2,"{""criterion"": ""gini"", ""max_depth"": 32, ""max_features"": 0.25, ""max_samples"": 0.9, ""min_samples_leaf"": 3, ""min_samples_split"": 2}",gini,32.0,3,2,0.25,0.9,"{""criterion"": ""gini"", ""max_depth"": 32, ""max_features"": 0.25, ""max_samples"": 0.9, ""min_samples_leaf"": 3, ""min_samples_split"": 2}",stage3_tree_growth,1,960,0.7375,129.817
stage1_041,stage3_finalists_from_stage2,"{""criterion"": ""gini"", ""max_depth"": 32, ""max_features"": 0.25, ""max_samples"": 0.9, ""min_samples_leaf"": 3, ""min_samples_split"": 2}",gini,32.0,3,2,0.25,0.9,"{""criterion"": ""gini"", ""max_depth"": 32, ""max_features"": 0.25, ""max_samples"": 0.9, ""min_samples_leaf"": 3, ""min_samples_split"": 2}",stage3_tree_growth,1,1216,0.73625,127.734
stage1_041,stage3_finalists_from_stage2,"{""criterion"": ""gini"", ""max_depth"": 32, ""max_features"": 0.25, ""max_samples"": 0.9, ""min_samples_leaf"": 3, ""min_samples_split"": 2}",gini,32.0,3,2,0.25,0.9,"{""criterion"": ""gini"", ""max_depth"": 32, ""max_features"": 0.25, ""max_samples"": 0.9, ""min_samples_leaf"": 3, ""min_samples_split"": 2}",stage3_tree_growth,2,448,0.728125,226.48
stage1_041,stage3_finalists_from_stage2,"{""criterion"": ""gini"", ""max_depth"": 32, ""max_features"": 0.25, ""max_samples"": 0.9, ""min_samples_leaf"": 3, ""min_samples_split"": 2}",gini,32.0,3,2,0.25,0.9,"{""criterion"": ""gini"", ""max_depth"": 32, ""max_features"": 0.25, ""max_samples"": 0.9, ""min_samples_leaf"": 3, ""min_samples_split"": 2}",stage3_tree_growth,2,704,0.725625,130.295
stage1_041,stage3_finalists_from_stage2,"{""criterion"": ""gini"", ""max_depth"": 32, ""max_features"": 0.25, ""max_samples"": 0.9, ""min_samples_leaf"": 3, ""min_samples_split"": 2}",gini,32.0,3,2,0.25,0.9,"{""criterion"": ""gini"", ""max_depth"": 32, ""max_features"": 0.25, ""max_samples"": 0.9, ""min_samples_leaf"": 3, ""min_samples_split"": 2}",stage3_tree_growth,2,960,0.726875,130.17
stage1_041,stage3_finalists_from_stage2,"{""criterion"": ""gini"", ""max_depth"": 32, ""max_features"": 0.25, ""max_samples"": 0.9, ""min_samples_leaf"": 3, ""min_samples_split"": 2}",gini,32.0,3,2,0.25,0.9,"{""criterion"": ""gini"", ""max_depth"": 32, ""max_features"": 0.25, ""max_samples"": 0.9, ""min_samples_leaf"": 3, ""min_samples_split"": 2}",stage3_tree_growth,2,1216,0.725,129.587
stage1_041,stage3_finalists_from_stage2,"{""criterion"": ""gini"", ""max_depth"": 32, ""max_features"": 0.25, ""max_samples"": 0.9, ""min_samples_leaf"": 3, ""min_samples_split"": 2}",gini,32.0,3,2,0.25,0.9,"{""criterion"": ""gini"", ""max_depth"": 32, ""max_features"": 0.25, ""max_samples"": 0.9, ""min_samples_leaf"": 3, ""min_samples_split"": 2}",stage3_tree_growth,3,448,0.741875,226.171
stage1_041,stage3_finalists_from_stage2,"{""criterion"": ""gini"", ""max_depth"": 32, ""max_features"": 0.25, ""max_samples"": 0.9, ""min_samples_leaf"": 3, ""min_samples_split"": 2}",gini,32.0,3,2,0.25,0.9,"{""criterion"": ""gini"", ""max_depth"": 32, ""max_features"": 0.25, ""max_samples"": 0.9, ""min_samples_leaf"": 3, ""min_samples_split"": 2}",stage3_tree_growth,3,704,0.748125,130.543
stage1_041,stage3_finalists_from_stage2,"{""criterion"": ""gini"", ""max_depth"": 32, ""max_features"": 0.25, ""max_samples"": 0.9, ""min_samples_leaf"": 3, ""min_samples_split"": 2}",gini,32.0,3,2,0.25,0.9,"{""criterion"": ""gini"", ""max_depth"": 32, ""max_features"": 0.25, ""max_samples"": 0.9, ""min_samples_leaf"": 3, ""min_samples_split"": 2}",stage3_tree_growth,3,960,0.74625,129.039
stage1_041,stage3_finalists_from_stage2,"{""criterion"": ""gini"", ""max_depth"": 32, ""max_features"": 0.25, ""max_samples"": 0.9, ""min_samples_leaf"": 3, ""min_samples_split"": 2}",gini,32.0,3,2,0.25,0.9,"{""criterion"": ""gini"", ""max_depth"": 32, ""max_features"": 0.25, ""max_samples"": 0.9, ""min_samples_leaf"": 3, ""min_samples_split"": 2}",stage3_tree_growth,3,1216,0.7525,129.486
stage1_041,stage3_finalists_from_stage2,"{""criterion"": ""gini"", ""max_depth"": 32, ""max_features"": 0.25, ""max_samples"": 0.9, ""min_samples_leaf"": 3, ""min_samples_split"": 2}",gini,32.0,3,2,0.25,0.9,"{""criterion"": ""gini"", ""max_depth"": 32, ""max_features"": 0.25, ""max_samples"": 0.9, ""min_samples_leaf"": 3, ""min_samples_split"": 2}",stage3_tree_growth,4,448,0.72,224.954
