candidate_id,source,signature,criterion,max_depth,min_samples_leaf,min_samples_split,max_features,max_samples,params_json,stage,fold_idx,n_estimators,fold_accuracy,fit_seconds
stage4_011,stage4_sample_probe,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": 0.85, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",log_loss,40.0,1,2,0.35,0.85,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": 0.85, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",stage4_local_cv,4,960,0.735625,924.96
stage4_012,stage4_criterion_probe,"{""criterion"": ""gini"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",gini,40.0,1,2,0.35,,"{""criterion"": ""gini"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",stage4_local_cv,0,960,0.740625,893.877
stage4_012,stage4_criterion_probe,"{""criterion"": ""gini"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",gini,40.0,1,2,0.35,,"{""criterion"": ""gini"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",stage4_local_cv,1,960,0.73875,870.515
stage4_012,stage4_criterion_probe,"{""criterion"": ""gini"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",gini,40.0,1,2,0.35,,"{""criterion"": ""gini"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",stage4_local_cv,2,960,0.735,885.761
stage4_012,stage4_criterion_probe,"{""criterion"": ""gini"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",gini,40.0,1,2,0.35,,"{""criterion"": ""gini"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",stage4_local_cv,3,960,0.756875,866.063
stage4_012,stage4_criterion_probe,"{""criterion"": ""gini"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",gini,40.0,1,2,0.35,,"{""criterion"": ""gini"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",stage4_local_cv,4,960,0.728125,863.161
stage4_013,stage4_criterion_probe,"{""criterion"": ""entropy"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",entropy,40.0,1,2,0.35,,"{""criterion"": ""entropy"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",stage4_local_cv,0,960,0.74,1015.186
stage4_013,stage4_criterion_probe,"{""criterion"": ""entropy"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",entropy,40.0,1,2,0.35,,"{""criterion"": ""entropy"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",stage4_local_cv,1,960,0.734375,1031.809
stage4_013,stage4_criterion_probe,"{""criterion"": ""entropy"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",entropy,40.0,1,2,0.35,,"{""criterion"": ""entropy"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",stage4_local_cv,2,960,0.74,1024.475
stage4_013,stage4_criterion_probe,"{""criterion"": ""entropy"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",entropy,40.0,1,2,0.35,,"{""criterion"": ""entropy"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",stage4_local_cv,3,960,0.7525,1014.826
stage4_013,stage4_criterion_probe,"{""criterion"": ""entropy"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",entropy,40.0,1,2,0.35,,"{""criterion"": ""entropy"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",stage4_local_cv,4,960,0.731875,1033.107
